Brand,Name,Description,Price,Product URL,Image,Discount Percentage,Discount Description,Discount Amount,Country,Currency,Scraped at
Sylveco,Dental Care,přírodní zubní pasta bez fluoridu příchuť Herbal 100 ml,131,https://www.notino.cz/sylveco/dental-care-prirodni-zubni-pasta-bez-fluoridu/,https://cdn.notinoimg.com/list_2k//sylveco/5902249010688_01__170731.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Total Detox,zubní pasta 75 ml,79,https://www.notino.cz/colgate/total-detox-zubni-pasta/,https://cdn.notinoimg.com/list_2k//colgate/8718951480070_01-o__220524.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Chicco,Always Smiling Blue,sada zubní péče Strawberry(pro děti),319,https://www.notino.cz/chicco/always-smiling-blue-sada-zubni-pece-12-mpro-deti/,https://cdn.notinoimg.com/list_2k//chicco/8058664047383_01__231124.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
BEN&ANNA,Toothpaste Spearmint,přírodní zubní pasta s fluoridem 75 ml,99,https://www.notino.cz/benanna/toothpaste-spearmint-prirodni-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//benanna/4260491223050_01-o__230331.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,White Lux Set,bělicí sada(na zuby),432,https://www.notino.cz/curasept/white-lux-set-belici-sada-na-zuby/,https://cdn.notinoimg.com/list_2k//curasept/8056746071493_01-o__220218.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Signal,Deep Fresh,zubní pasta pro svěží dech příchuť Aqua Mint 75 ml,53,https://www.notino.cz/signal/deep-fresh-zubni-pasta-pro-svezi-dech/,https://cdn.notinoimg.com/list_2k//signal/8717163093481_01-o__230306.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Swissdent,Extreme Travel Set,sada zubní péče,197,https://www.notino.cz/swissdent/extreme-travel-set-sada-zubni-pece/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190334_01-o__220830.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Brush Baby,Tutti Frutti,dětská zubní pasta od 36. měsíce 50 ml,102,https://www.notino.cz/brush-baby/tutti-frutti-detska-zubni-pasta-od-36-mesice/,https://cdn.notinoimg.com/list_2k//brush_baby/5060178100143_01-o__230613.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Total Charcoal,bělicí zubní pasta s aktivním uhlím 75 ml,69,https://www.notino.cz/colgate/total-charcoal-belici-zubni-pasta-s-aktivnim-uhlim/,https://cdn.notinoimg.com/list_2k//colgate/6920354829406_01-o__221125.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Elmex,Caries Protection,zubní pasta bez mentolu 75 ml,126,https://www.notino.cz/elmex/caries-protection-zubni-pasta-bez-mentolu/,https://cdn.notinoimg.com/list_2k//elmex/4007965015557_01-o__221128.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Chicco,Oral Care Set,sada zubní péče pro miminka 4 m+ 1 ks,249,https://www.notino.cz/chicco/oral-care-set-sada-zubni-pece-pro-miminka/,https://cdn.notinoimg.com/list_2k//chicco/8058664155798_01__231124.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Beverly Hills Formula,Professional White Range,bělicí zubní pasta s fluoridem 100 ml,266,https://www.notino.cz/beverly-hills-formula/professional-white-range-belici-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105003138_01-o__180326.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Dr. Bronner’s,Peppermint,bělicí zubní pasta bez obsahu fluoridu 105 ml,222,https://www.notino.cz/dr-bronners/dr-bronners-peppermint-belici-zubni-pasta-bez-obsahu-fluoridu/,https://cdn.notinoimg.com/list_2k//dr-bronners/0018787321102_01-o__190719.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Perl Weiss,Bleaching Toothpaste for Smokers,bělicí zubní pasta pro kuřáky 50 ml,119,https://www.notino.cz/perl-weiss/bleaching-toothpaste-for-smokers-belici-zubni-pasta-pro-kuraky/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890008928_01__240111.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Perl Weiss,Beauty,bělicí zubní pasta 50 ml,119,https://www.notino.cz/perl-weiss/beauty-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009413_01__240111.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Pearl,NanoCare Whitening,zubní pasta s nanočásticemi zlata a aktivního uhlí 100 g,346,https://www.notino.cz/white-pearl/nanocare-whitening-zubni-pasta-s-nanocasticemi-zlata-a-aktivniho-uhli/,https://cdn.notinoimg.com/list_2k//white-pearl/8594069332834_02__170922.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Ecodenta,Exceptional Whitening,bělicí zubní pasta 100 ml,95,https://www.notino.cz/ecodenta/exceptional-whitening-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001337103_01-o__210809.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Jack N’ Jill,Natural,sada zubní péče (pro děti),176,https://www.notino.cz/jack-n-jill/natural-sada-zubni-pecepro-deti/,https://cdn.notinoimg.com/list_2k//jack-n-jill/9312657011027_01-o__230602.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Biosmalto Baby-Kid,dětská zubní pasta s fluoridem,139,https://www.notino.cz/curasept/biosmalto-baby-kid-detska-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//curasept/8056746071202_01-o__220203.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Eva,Meswak,bělicí zubní pudr 3 v 1 30 g,99,https://www.notino.cz/eva/meswak-belici-zubni-pudr-3-v-1/,https://cdn.notinoimg.com/list_2k//eva/6223001385370_01-o__211115.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Weleda,Dental Care,rostlinný zubní gel 75 ml,126,https://www.notino.cz/weleda/dental-care-zubni-gel/,https://cdn.notinoimg.com/list_2k//weleda/4001638086554_01-o__230809.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Lavera,Sensitive & Repair,zubní pasta pro citlivé zuby 75 ml,144,https://www.notino.cz/lavera/sensitive-repair-zubni-pasta-pro-citlive-zuby/,https://cdn.notinoimg.com/list_2k//lavera/4021457629206_01-o__240503.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Signal,Daily White,zubní pasta s bělicím účinkem,37,https://www.notino.cz/signal/daily-white-zubni-pasta-s-belicim-ucinkem/,https://cdn.notinoimg.com/list_2k//signal/sigdlwu_ktps20__150511.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Pearl,Smile Aloe Vera,zubní pasta pro zdravé zuby a dásně 120 g,52,https://www.notino.cz/white-pearl/smile-aloe-vera-zubni-pasta-pro-zdrave-zuby-a-dasne/,https://cdn.notinoimg.com/list_2k//white-pearl/whpalow_ktps10_01__150611.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Blend-a-med,3D White Delicate White,bělicí zubní pasta 75 ml,80,https://www.notino.cz/blend-a-med/3d-white-delicate-white-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//blend-a-med/8006540793183_01-o__230221.jpg,20,s kódem mix20,16.0,Czechia,czk,2024-05-23 17:54:03.358655
Marvel,Spiderman Travel Kit,sada zubní péče pro děti,102,https://www.notino.cz/marvel/spiderman-travel-kit-sada-zubni-pece-pro-deti/,https://cdn.notinoimg.com/list_2k//marvel/8032979436902_01__220725.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Sensodyne,Pronamel Junior,zubní pasta junior 50 ml,88,https://www.notino.cz/sensodyne/pro-namel-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//sensodyne/8590335006812_01-o__140401.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,ADS DNA 712,gelová zubní pasta 75 ml,163,https://www.notino.cz/curasept/ads-dna-712-gelova-zubni-pasta/,https://cdn.notinoimg.com/list_2k//curasept/8056746073497_01-o__240503.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Natural Extracts Charcoal + White,bělicí zubní pasta s aktivním uhlím,229,https://www.notino.cz/colgate/natural-extracts-charcoal-white-belici-zubni-pasta-s-aktivnim-uhlim/,https://cdn.notinoimg.com/list_2k//colgate/8590232000241_01-o__220801.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Total Active Fresh XL,zubní pasta pro svěží dech 125 ml,110,https://www.notino.cz/colgate/total-active-fresh-xl-zubni-pasta-pro-svezi-dech/,https://cdn.notinoimg.com/list_2k//colgate/8714789710624_01-o__240404.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Ziaja,Baby,zubní gel pro děti bez fluoridu 50 ml,48,https://www.notino.cz/ziaja/ziajka-zubni-gel-pro-deti-bez-fluoridu/,https://cdn.notinoimg.com/list_2k//ziaja/5901887026112-o__160428.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,ADS DNA 705,gelová zubní pasta 75 ml,155,https://www.notino.cz/curasept/ads-dna-705-gelova-zubni-pasta/,https://cdn.notinoimg.com/list_2k//curasept/8056746073503_01-o__240503.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Meridol,Gum Protection Fresh Breath,zubní pasta pro svěží dech 75 ml,107,https://www.notino.cz/meridol/dental-care-zubni-pasta-pro-svezi-dech/,https://cdn.notinoimg.com/list_2k//meridol/8718951455528_01-o__230807.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Max White Limited Edition,osvěžující zubní pasta limitovaná edice 75 ml,80,https://www.notino.cz/colgate/max-white-limited-edition-osvezujici-zubni-pasta-limitovana-edice/,https://cdn.notinoimg.com/list_2k//colgate/8718951372498_01-o__230130.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Total Original XL,zubní pasta pro kompletní ochranu zubů 125 ml,110,https://www.notino.cz/colgate/total-original-xl-zubni-pasta-pro-kompletni-ochranu-zubu/,https://cdn.notinoimg.com/list_2k//colgate/8714789710020_01-o__240404.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Sensitive Forte,sada zubní péče,158,https://www.notino.cz/white-glo/sensitive-forte-sada-zubni-pece/,https://cdn.notinoimg.com/list_2k//white-glo/9319871000653_01-o__210524.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Glo Professional White,bělicí zubní pasta 115 g,148,https://www.notino.cz/white-glo/charcoal-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//white-glo/9319871002152_01-o__231109.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Sea of Spa,Dental Care,zubní pasta s minerály z Mrtvého moře 100 ml,197,https://www.notino.cz/sea-of-spa/dental-care-zubni-pasta-s-mineraly-z-mrtveho-more/,https://cdn.notinoimg.com/list_2k//sea-of-spa/sosdcau_ktps10_01__140724.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,Gingival Pro,posilující zubní pasta 50 ml,160,https://www.notino.cz/woom/gingival-pro-posilujici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//woom/4751033921089_01-o__230504.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,Herbal+ Toothpaste,bylinná zubní pasta 75 ml,131,https://www.notino.cz/woom/herbal-toothbrush-bylinna-zubni-pasta/,https://cdn.notinoimg.com/list_2k//woom/4751033920228_01-o__220629.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Parodontax,Fluoride,zubní pasta proti krvácení dásní,101,https://www.notino.cz/parodontax/fluoride-zubni-pasta-proti-krvaceni-dasni/,https://cdn.notinoimg.com/list_2k//parodontax/4047400393048_01-o__221027.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Baby Anthyllis,Toothpaste,zubní pasta pro děti Strawberry 75 ml,127,https://www.notino.cz/baby-anthyllis/toothpaste-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//baby_anthyllis/8002849910191_01-o__230629.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Splat,Professional Active,osvěžující zubní pasta 100 ml,129,https://www.notino.cz/splat/professional-active-osvezujici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//splat/7640168930011_01-o__231101.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Tołpa,Junior,zubní pasta pro děti od 6let 50 ml,30,https://www.notino.cz/tolpa/junior-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//tolpa/5902719419263_01-o__210414.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Ecodenta,Certified Organic Anti-plaque,pasta proti zubnímu plaku a pro zdravé dásně s kokosovým olejem 75 ml,101,https://www.notino.cz/ecodenta/expert-black-whitening-pasta-proti-zubnimu-plaku-a-pro-zdrave-dasne-s-kokosovym-olejem/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001002155_01-o__210809.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Natura Siberica,Little Siberica BIO,přírodní zubní pasta pro děti příchuť Altai Sea Buckthorn 60,92,https://www.notino.cz/natura-siberica/little-siberica-bio-prirodni-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//natura-siberica/4743318147840_01-o__210401.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Coffee & Tea Drinkers Formula,sada zubní péče,140,https://www.notino.cz/white-glo/coffee-tea-drinkers-formula-kosmeticka-sada-ii/,https://cdn.notinoimg.com/list_2k//white-glo/9319871000639_01-o__231109.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
MEDIBLANC,JUNIOR Mint fresh,dětská zubní pasta 50 ml,149,https://www.notino.cz/mediblanc/junior-mint-fresh-detska-zubni-pasta/,https://cdn.notinoimg.com/list_2k//mediblanc/8059300533147_01-o__220114.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Signal,Integral 8 Actions,zubní pasta 75 ml,51,https://www.notino.cz/signal/integral-8-zubni-pasta/,https://cdn.notinoimg.com/list_2k//signal/8720181117640_01-o__210611.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Eva,Fluor,bělicí zubní pudr 3 v 1 30 g,98,https://www.notino.cz/eva/fluor-belici-zubni-pudr-3-v-1/,https://cdn.notinoimg.com/list_2k//eva/6223001385363_01-o__211115.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Glo Charcoal,bělicí zubní pasta s aktivním uhlím 115 kg,129,https://www.notino.cz/white-glo/charcoal-deep-stain-remover-belici-zubni-pasta-s-aktivnim-uhlim/,https://cdn.notinoimg.com/list_2k//white-glo/9319871002169_01-o__231109.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Tołpa,Dentica Extra Fresh,mátová zubní pasta 100 ml,34,https://www.notino.cz/tolpa/dentica-extra-fresh-matova-zubni-pasta/,https://cdn.notinoimg.com/list_2k//tolpa/5902719419232_01-o__230210.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
My White Secret,Toothpaste Powder,zubní pasta v prášku 60 ml,259,https://www.notino.cz/my-white-secret/toothpaste-powder-zubni-pasta-v-prasku/,https://cdn.notinoimg.com/list_2k//my-white-secret/5060548390457_01-o__220829.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Pearl,NanoCare Kids,zubní pasta pro děti 50 g,103,https://www.notino.cz/white-pearl/white-pearl-nanocare-kids-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//white-pearl/8594069332964_01-o__190710.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Signal,Micro-Granules,zubní pasta 75 ml,72,https://www.notino.cz/signal/micro-granules-zubni-pasta/,https://cdn.notinoimg.com/list_2k//signal/sigmrcu_ktps10__150511.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Triple Action Xtra White,bělicí zubní pasta s fluoridem 75 ml,65,https://www.notino.cz/colgate/triple-action-xtra-white-belici-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//colgate/8718951294721_01-o__200212.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
The Humble Co.,Natural Toothpaste Kids,přírodní zubní pasta pro děti s jahodovou příchutí,229,https://www.notino.cz/humble/natural-toothpaste-kids-prirodni-zubni-pasta-pro-deti-s-jahodovou-prichuti/,https://cdn.notinoimg.com/list_2k//humble/7350075693229_01-o__210816.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Beverly Hills Formula,Perfect White Black,bělicí zubní pasta s aktivním uhlím pro svěží dech příchuť Fresh Mint 100 ml,174,https://www.notino.cz/beverly-hills-formula/perfect-white-black-belici-zubni-pasta-s-aktivnim-uhlim-pro-svezi-dech/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105002681_01-o__210917.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Sylveco,For Kids,dětská zubní pasta bez fluoridu 75 ml,125,https://www.notino.cz/sylveco/for-kids-detska-zubni-pasta-bez-fluoridu/,https://cdn.notinoimg.com/list_2k//sylveco/5902249016192_01-o__211103.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Blue M,Oxygen for Health Calciumfluoride,zubní pasta s fluoridem 75 ml,299,https://www.notino.cz/bluem/toothpaste-calciumfluoride-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//bluem/696859328367_01-o__210614.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Minions,Travel Kit,sada zubní péče 3y+(pro děti),89,https://www.notino.cz/minions/travel-kit-sada-zubni-pece-3ypro-deti/,https://cdn.notinoimg.com/list_2k//minions/8032979437992_01-o__220902.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,Junior Cola,dětská zubní pasta 50 ml,109,https://www.notino.cz/woom/junior-cola-detska-zubni-pasta/,https://cdn.notinoimg.com/list_2k//woom/4751033920150_01-o__220629.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,ADS Protective,pasta proti zubnímu plaku a pro zdravé dásně 75 ml,174,https://www.notino.cz/curasept/ads-protective-pasta-proti-zubnimu-plaku-a-pro-zdrave-dasne/,https://cdn.notinoimg.com/list_2k//curasept/8056746070250_01-o__220203.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Yotuel,All In One,bělicí krém na zuby,407,https://www.notino.cz/yotuel/all-in-one-belici-zubni-krem/,https://cdn.notinoimg.com/list_2k//yotuel/yotaiow_ktps10__150428.jpg,20,s kódem 20combi,81.4,Czechia,czk,2024-05-23 17:54:03.358655
Chicco,Oral Care,zubní gel pro děti 4m+ 30 ml,89,https://www.notino.cz/chicco/oral-care-masazni-gel-na-dasne-pro-deti-4-m/,https://cdn.notinoimg.com/list_2k//chicco/8003670913771_01__210623.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Minions,Travel Dental Set,sada zubní péče 3y+(pro děti),158,https://www.notino.cz/minions/travel-dental-set-sada-zubni-pece-3ypro-deti/,https://cdn.notinoimg.com/list_2k//minions/8032979437633_01-o__220902.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,Carbon+ Toothpaste,černá bělicí zubní pasta 75 ml,132,https://www.notino.cz/woom/carbon-toothpaste-cerna-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//woom/8420075180322_01-o__220629.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Splat,Set Splat Duo,sada (na zuby),320,https://www.notino.cz/splat/set-duo-sadana-zuby/,https://cdn.notinoimg.com/list_2k//splat/7640168937140_01__220927.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Ecodenta,Green Sensitivity Relief,zubní pasta pro citlivé zuby s fluoridem příchuť Chamomile/Clove 100 ml,73,https://www.notino.cz/ecodenta/green-sensitivity-relief-zubni-pasta-pro-citlive-zuby/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001333884_01-o__170112.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Total Original,zubní pasta,97,https://www.notino.cz/colgate/total-original-zubni-pasta/,https://cdn.notinoimg.com/list_2k//colgate/8718951226715_01-o__230529.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Charcoal,sada zubní péče,144,https://www.notino.cz/white-glo/charcoal-sada-zubni-pece/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001070_01-o__210524.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Herbal White,bylinná zubní pasta s bělicím účinkem 75 ml,50,https://www.notino.cz/colgate/herbal-white-bylinna-zubni-pasta-s-belicim-ucinkem/,https://cdn.notinoimg.com/list_2k//colgate/8714789098838_01-o__240229.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Swissdent,Extreme Whitening,intenzivní bělicí zubní pasta 10 ml,79,https://www.notino.cz/swissdent/extreme-intenzivni-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//swissdent/swdextw_ktps05__150402.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Ziaja,Baby,zubní gel pro děti s fluoridem 50 ml,37,https://www.notino.cz/ziaja/baby-zubni-gel-pro-deti-s-fluoridem/,https://cdn.notinoimg.com/list_2k//ziaja/5901887027775-o__160503.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,Junior Bubblegum,dětská zubní pasta 50 ml,96,https://www.notino.cz/woom/junior-bubblegum-detska-zubni-pasta/,https://cdn.notinoimg.com/list_2k//woom/4751033920112_01-o__220629.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Oral B,Enamel Regeneration,zubní pasta pro posílení zubní skloviny 75 ml,109,https://www.notino.cz/oral-b/professional-regenerate-enamel-daily-protection-zubni-pasta-pro-posileni-zubni-skloviny/,https://cdn.notinoimg.com/list_2k//oral-b/8001090247544_01-o__221031.jpg,20,s kódem mix20,21.8,Czechia,czk,2024-05-23 17:54:03.358655
Denttabs,Brush Teeth Tablets Kids with Fluoride,zubní pasta s fluoridem v tabletách pro děti Strawberry 125 tbl,159,https://www.notino.cz/denttabs/brush-teeth-tablets-kids-with-fluoride-zubni-pasta-s-fluoridem-v-tabletach/,https://cdn.notinoimg.com/list_2k//denttabs/4260066813365_01-o__231115.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Ecodenta,Colour Surprise,zubní pasta pro děti proti zubnímu kazu 75 ml,153,https://www.notino.cz/ecodenta/expert-black-whitening-zubni-pasta-pro-deti-proti-zubnimu-kazu/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001002490_01-o__210809.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Nickelodeon,Paw Patrol Toothpaste,zubní pasta pro děti s jahodovou příchutí 75 ml,63,https://www.notino.cz/ep-line/paw-patrol-zubni-pasta-pro-deti-s-jahodovou-prichuti/,https://cdn.notinoimg.com/list_2k//ep-line/8412428011124_01-o__210413.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Oral B,Professional Gum Intensive Care & Bacteria Guard,bylinná zubní pasta 75 ml,80,https://www.notino.cz/oral-b/professional-gum-intensive-care-bacteria-guard-bylinna-zubni-pasta/,https://cdn.notinoimg.com/list_2k//oral-b/8001841182674_01-o__220701.jpg,20,s kódem mix20,16.0,Czechia,czk,2024-05-23 17:54:03.358655
White Pearl,CBD Aloe Vera,zubní pasta 75 ml,195,https://www.notino.cz/white-pearl/cbd-aloe-vera-zubni-pasta/,https://cdn.notinoimg.com/list_2k//white-pearl/8594069333312_01-o__230725.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Jack N’ Jill,Natural,přírodní zubní pasta pro děti bez příchutě 50 g,130,https://www.notino.cz/jack-n-jill/natural-prirodni-zubni-pasta-pro-deti-bez-prichute/,https://cdn.notinoimg.com/list_2k//jack-n-jill/9312657008027_01-o__230602.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
BlanX,O3X Toothpaste,přírodní zubní pasta pro šetrné bělení a ochranu zubní skloviny 75 ml,169,https://www.notino.cz/blanx/o3x-oxygen-power-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//blanx/8017331065891_01-o__190919.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Sylveco,For Kids,dětská zubní pasta 75 ml,125,https://www.notino.cz/sylveco/for-kids-detska-zubni-pasta/,https://cdn.notinoimg.com/list_2k//sylveco/5902249016208_01-o__211103.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Max White Clay,bělicí zubní pasta 75 ml,87,https://www.notino.cz/colgate/max-white-clay-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//colgate/8718951380103_01-o__221125.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
DentYucral,Antiplaca,bělicí zubní pudr 50 g,133,https://www.notino.cz/dentyucral/antiplaca-belici-zubni-pudr/,https://cdn.notinoimg.com/list_2k//dentyucral/8470002079021_01-o__220818.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Biosmalto Mousse,pěna pro citlivé zuby Fruits 50 ml,367,https://www.notino.cz/curasept/biosmalto-mousse-pena-pro-citlive-zuby/,https://cdn.notinoimg.com/list_2k//curasept/8056746071264_01-o__221121.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,Sensitive+ Toothpaste,zubní pasta pro citlivé zuby 75 ml,135,https://www.notino.cz/woom/sensitive-toothpaste-zubni-pasta-pro-citlive-zuby/,https://cdn.notinoimg.com/list_2k//woom/4751033920235_01-o__220629.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
HAAN,Toothpaste Dolce Vita,zubní pasta s fluoridem s prebiotiky,179,https://www.notino.cz/haan/toothpaste-dolce-vita-zubni-pasta-s-fluoridem-s-prebiotiky/,https://cdn.notinoimg.com/list_2k//haan/5060669781349_01-o__230515.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Daycare Protection Booster Fruit Sensation,gelová zubní pasta 75 ml,170,https://www.notino.cz/curasept/daycare-protection-booster-fruit-sensation-gelova-zubni-pasta/,https://cdn.notinoimg.com/list_2k//curasept/8056746073305_01-o__230511.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Hello Coco,Teeth Whitening Maximum LED,bělicí sada na zuby,,https://www.notino.cz/hello-coco/teeth-whitening-maximum-led-belici-sada-na-zuby/,https://cdn.notinoimg.com/list_2k//hello-coco/8588007594231_01-o__221123.jpg,0,,,Czechia,czk,2024-05-23 17:54:03.358655
Chicco,Toothpaste Mild Mint,dětská zubní pasta s fluoridem 6 y+ 50 ml,90,https://www.notino.cz/chicco/toothpaste-mild-mint-detska-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//chicco/8058664138708_01__231124.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
